player_id,full_name,primary_pos,college,birth_date,first_year,last_year,career_seasons,total_career_games,career_passing_yards,career_rushing_yards,career_receiving_yards,career_tds,playoff_games,playoff_passing_yards,playoff_rushing_yards,playoff_receiving_yards,playoff_tds,def_solo_tackles,def_sacks,def_ints,draft_pick,pro_bowls,all_pros,hof_flag,height_in,weight_lb,forty_time,bench_press,vertical_jump,broad_jump,three_cone,twenty_shuttle,playoff_performance_bonus
00-0027813,Terrence Austin,WR,UCLA,1988-08-25,2010,2011,2,11,0,0,184,0,0,0,0,0,0,0,0.0,0,999,0,0,False,71.0,175.0,,,,,,,0.0
00-0000534,Darnell Autry,RB,Northwestern,1976-06-19,1997,2000,1,11,0,324,275,4,0,0,0,0,0,0,0.0,0,999,0,0,False,70.0,210.0,,,,,,,0.0
00-0024324,Jason Avant,WR,Michigan,1983-04-20,2006,2015,10,129,0,2,4118,13,7,0,0,328,1,22,0.0,0,109,0,0,False,72.0,210.0,4.62,20.0,37.0,118.0,,,5.3
00-0026173,Donnie Avery,WR,Houston,1984-06-12,2008,2014,6,70,0,104,2871,15,2,0,15,91,1,0,0.0,0,33,0,0,False,71.0,200.0,4.43,16.0,,,,,6.0
00-0000541,John Avery,RB,Mississippi; Northwest Mississippi CC,1976-01-11,1998,2003,2,8,0,21,48,1,0,0,0,0,0,0,0.0,0,999,0,0,False,69.0,190.0,,,,,,,0.0
00-0000552,Obafemi Ayanbadejo,RB,San Diego State; Cabrillo College,1975-03-05,1998,2007,7,63,0,413,845,8,1,0,8,7,0,0,0.0,0,999,0,0,False,74.0,230.0,,,,,,,5.0
00-0032365,DeMarcus Ayers,WR,Houston,1994-07-07,2016,2017,1,2,0,-12,53,1,2,0,0,27,0,0,0.0,0,999,0,0,False,71.0,190.0,4.72,,33.0,123.0,,,5.0
00-0000559,Jerry Azumah,CB,New Hampshire,1977-09-01,1999,2005,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,70.0,192.0,,,,,,,0.0
00-0020274,Billy Baber,TE,Virginia,1979-01-17,2001,2004,3,5,0,0,37,1,0,0,0,0,0,0,0.0,0,999,0,0,False,76.0,260.0,,,,,,,0.0
00-0022409,Jordan Babineaux,S,Southern Arkansas,1982-08-31,2004,2012,1,1,0,10,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,72.0,210.0,,,,,,,0.0
00-0035876,Andre Baccellia,WR,Washington,1997-01-07,2021,2025,1,5,0,0,45,0,0,0,0,0,0,0,0.0,0,999,0,0,False,70.0,175.0,,,,,,,0.0
00-0035602,Alex Bachman,WR,Wake Forest,1996-05-29,2019,2025,1,1,0,-3,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,72.0,190.0,,,,,,,0.0
00-0034207,Jeff Badet,WR,Oklahoma,1994-08-02,2018,2021,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,71.0,182.0,,,,,,,0.0
00-0037085,Tyler Badie,RB,Missouri,1999-02-07,2022,2025,1,1,0,0,24,1,0,0,0,0,0,0,0.0,0,196,0,0,False,68.0,194.0,4.45,,33.5,121.0,,,0.0
00-0038416,Tyson Bagent,QB,Shepherd,2000-06-08,2023,2025,1,5,859,109,0,5,0,0,0,0,0,0,0.0,0,999,0,0,False,75.0,213.0,,,,,,,0.0
00-0035280,Jake Bailey,P,Stanford,1997-06-18,2019,2025,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0,163,1,1,False,74.0,212.0,4.72,,33.0,117.0,,,0.0
00-0000598,Karsten Bailey,WR,Auburn,1977-04-26,1999,2003,2,8,0,0,88,1,1,0,0,11,0,0,0.0,0,999,0,0,False,72.0,205.0,,,,,,,5.0
00-0000585,Champ Bailey,CB,Georgia,1978-06-22,1999,2013,3,6,0,11,89,1,0,0,0,0,0,0,0.0,0,999,0,0,False,72.0,192.0,,,,,,,0.0
00-0030532,Stedman Bailey,WR,West Virginia,1990-11-11,2013,2016,3,29,0,46,843,3,0,0,0,0,0,9,0.0,0,92,0,0,False,70.0,194.0,4.52,11.0,34.5,117.0,6.81,4.09,0.0
00-0023679,Billy Bajema,TE,Oklahoma State,1982-10-31,2005,2013,7,33,0,0,416,2,0,0,0,0,0,0,0.0,0,999,0,0,False,76.0,259.0,4.74,16.0,31.5,113.0,7.05,4.25,0.0
00-0033890,Budda Baker,S,Washington,1996-01-10,2017,2025,0,0,0,0,0,0,0,0,0,0,0,621,9.5,7,36,7,2,False,70.0,195.0,4.45,15.0,32.5,115.0,6.76,4.08,0.0
00-0021213,Chris Baker,TE,Michigan State,1979-11-18,2002,2010,9,93,0,0,1765,15,6,0,0,111,1,0,0.0,0,999,0,0,False,75.0,261.0,4.81,18.0,35.0,112.0,6.95,,5.3
00-0025614,Dallas Baker,WR,Florida,1982-11-10,2007,2008,1,1,0,0,6,0,0,0,0,0,0,0,0.0,0,999,0,0,False,75.0,206.0,4.53,,36.0,129.0,6.69,4.19,0.0
00-0029317,Edwin Baker,RB,Michigan State,1991-06-01,2012,2014,2,4,0,173,57,2,0,0,0,0,0,0,0.0,0,250,0,0,False,68.0,210.0,4.44,20.0,35.0,111.0,7.27,4.31,0.0
00-0000627,Eugene Baker,WR,Kent State,1976-03-18,1999,2004,1,3,0,0,118,0,0,0,0,0,0,0,0.0,0,999,0,0,False,74.0,183.0,,,,,,,0.0
00-0019921,Jason Baker,P,Iowa,1978-05-17,2001,2011,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,74.0,205.0,,,,,,,0.0
00-0019052,John Baker,P,North Texas,1977-04-22,2000,2001,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,75.0,223.0,,,,,,,0.0
00-0028291,Josh Baker,TE,NW Missouri State University; Delaware,1986-12-25,2011,2012,1,4,0,0,27,1,0,0,0,0,0,0,0.0,0,999,0,0,False,75.0,244.0,,,,,,,0.0
00-0019454,Robert Baker,WR,Auburn,1976-05-14,1999,2003,1,2,0,0,17,0,0,0,0,0,0,0,0.0,0,999,0,0,False,71.0,200.0,,,,,,,0.0
00-0030074,David Bakhtiari,OT,Colorado,1991-09-30,2013,2023,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,76.0,310.0,5.18,28.0,25.5,101.0,7.7,4.74,0.0
00-0038147,Daylen Baldwin,WR,Michigan; Jackson State University; Morgan State,1999-11-24,2022,2023,1,1,0,0,25,0,0,0,0,0,0,0,0.0,0,999,0,0,False,74.0,212.0,,,,,,,0.0
00-0028434,Doug Baldwin,WR,Stanford,1988-09-21,2011,2018,8,123,15,6,6563,50,13,0,7,734,6,0,0.0,0,999,0,0,False,70.0,192.0,,,,,,,15.9
00-0027964,Jon Baldwin,WR,Pittsburgh,1989-08-10,2011,2013,3,29,0,0,607,2,0,0,0,0,0,0,0.0,0,999,0,0,False,76.0,230.0,4.49,20.0,42.0,129.0,7.07,4.34,0.0
00-0026432,Lance Ball,RB,Maryland,1985-06-19,2008,2012,4,33,0,801,230,4,2,0,55,6,0,0,0.0,0,999,0,0,False,69.0,215.0,,,,,,,5.0
00-0030522,Montee Ball,RB,Wisconsin,1990-12-05,2013,2015,2,20,0,731,207,5,3,0,96,15,0,6,0.0,0,58,0,0,False,70.0,215.0,4.66,15.0,32.0,118.0,6.88,4.4,5.0
00-0034799,Kalen Ballage,RB,Arizona State,1995-12-22,2018,2021,4,41,0,665,293,7,1,0,13,0,0,4,0.0,0,131,0,0,False,74.0,231.0,4.46,15.0,33.5,122.0,6.91,4.35,5.0
00-0027259,Jake Ballard,TE,Ohio State,1987-12-21,2010,2013,2,19,0,0,679,6,4,0,0,43,0,0,0.0,0,999,0,0,False,78.0,275.0,,,,,,,5.0
00-0029547,Vick Ballard,RB,Mississippi State; Mississippi Gulf Coast CC,1990-07-16,2012,2015,2,17,0,877,147,3,1,0,91,3,0,0,0.0,0,170,0,0,False,70.0,224.0,4.59,23.0,33.0,115.0,7.03,4.19,5.0
00-0036959,Michael Bandy,WR,San Diego,1997-12-05,2021,2025,1,7,0,0,89,0,0,0,0,0,0,0,0.0,0,999,0,0,False,70.0,190.0,,,,,,,0.0
00-0029747,Chris Banjo,DB,SMU,1990-02-26,2013,2022,1,1,23,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,70.0,207.0,,,,,,,0.0
00-0000722,Tony Banks,QB,Michigan State; San Diego Mesa College,1973-04-05,1996,2005,6,46,6899,327,0,42,3,0,-1,0,0,0,0.0,0,999,0,0,False,76.0,229.0,,,,,,,5.0
00-0027618,Brandon Banks,WR,Kansas State; Bakersfield College,1987-12-21,2010,2012,3,15,49,43,35,1,0,0,0,0,0,0,0.0,0,999,0,0,False,67.0,153.0,4.37,,31.0,113.0,6.88,4.29,0.0
00-0026056,Gary Banks,WR,Troy,1981-11-04,2008,2010,1,2,0,0,2,0,0,0,0,0,0,0,0.0,0,999,0,0,False,72.0,198.0,,,,,,,0.0
00-0000721,Tavian Banks,RB,Iowa,1974-02-17,1998,1999,1,8,0,82,137,0,0,0,0,0,0,0,0.0,0,999,0,0,False,70.0,208.0,,,,,,,0.0
00-0020361,Alex Bannister,WR,Eastern Kentucky,1979-04-23,2001,2006,4,9,0,0,121,1,1,0,0,8,0,0,0.0,0,999,0,0,False,77.0,207.0,4.47,,30.5,110.0,,,5.0
00-0000727,Brad Banta,TE,USC,1970-12-14,1994,2004,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,78.0,257.0,,,,,,,0.0
00-0029048,Joe Banyard,RB,Texas-El Paso; TCU,1988-11-12,2012,2017,3,9,0,95,73,0,0,0,0,0,0,0,0.0,0,999,0,0,False,70.0,221.0,,,,,,,0.0
00-0000745,Tiki Barber,RB,Virginia,1975-04-07,1997,2006,8,126,0,9767,4518,60,6,0,446,165,1,0,0.0,0,999,0,0,False,70.0,205.0,,,,,,,5.3
00-0000741,Ronde Barber,FS,Virginia,1975-04-07,1997,2012,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,70.0,184.0,,,,,,,0.0
00-0032741,Peyton Barber,RB,Auburn,1994-02-27,2016,2021,6,75,0,2457,428,23,0,0,0,0,0,0,0.0,0,999,0,0,False,71.0,225.0,4.64,20.0,32.5,111.0,7.0,4.21,0.0
00-0023544,Marion Barber,RB,Minnesota,1983-06-10,2005,2011,7,98,0,4778,1330,59,4,0,151,32,1,0,0.0,0,999,0,0,False,71.0,218.0,4.49,20.0,40.0,127.0,,,5.5
00-0023858,Chris Barclay,RB,Wake Forest,1983-10-15,2006,2008,1,3,0,3,13,0,0,0,0,0,0,0,0.0,0,999,0,0,False,70.0,180.0,,,,,,,0.0
00-0026902,Ramses Barden,WR,Cal Poly (San Luis Obispo),1986-01-01,2009,2013,4,17,0,0,394,0,0,0,0,0,0,0,0.0,0,85,0,0,False,78.0,224.0,4.51,17.0,33.5,118.0,,4.26,0.0
00-0000754,Bryan Barker,P,Santa Clara University,1964-06-28,1990,2005,2,2,3,6,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,73.0,202.0,,,,,,,0.0
00-0030533,Matt Barkley,QB,USC,1990-09-08,2013,2023,7,19,2699,-15,2,13,0,0,0,0,0,0,0.0,0,98,0,0,False,74.0,227.0,4.91,,,,,,0.0
00-0034844,Saquon Barkley,RB,Penn State,1997-02-09,2018,2025,6,74,0,5211,2100,47,2,0,114,77,2,0,0.0,0,2,3,1,False,72.0,232.0,4.4,29.0,41.0,,,4.24,7.0
00-0020474,Kevan Barlow,RB,Pittsburgh,1979-01-07,2001,2006,6,84,0,3984,1164,33,3,0,36,5,1,0,0.0,0,999,0,0,False,73.0,234.0,4.56,,,,,,5.7
00-0000765,Reggie Barlow,WR,Alabama State,1973-01-22,1996,2003,4,17,0,0,280,1,0,0,0,0,0,0,0.0,0,999,0,0,False,72.0,190.0,,,,,,,0.0
00-0030465,Kenjon Barner,RB,Oregon,1989-04-28,2013,2022,8,43,3,416,152,3,0,0,0,0,0,2,0.0,0,182,0,0,False,69.0,195.0,4.52,20.0,35.5,122.0,6.87,4.2,0.0
00-0021371,Darian Barnes,FB,Hampton; Rutgers,1980-02-29,2002,2008,4,13,0,10,121,1,0,0,0,0,0,0,0.0,0,999,0,0,False,74.0,240.0,,,,,,,0.0
00-0023487,Khalif Barnes,OT,Washington,1982-04-21,2005,2017,2,3,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,False,78.0,320.0,4.92,26.0,35.0,106.0,7.57,4.54,0.0
00-0000781,Marlon Barnes,RB,Colorado,1976-03-13,2000,2000,1,6,0,81,7,0,0,0,0,0,0,0,0.0,0,999,0,0,False,69.0,215.0,,,,,,,0.0
00-0000811,Tommy Barnhardt,P,North Carolina; East Carolina,1963-06-11,1987,2000,1,1,0,4,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,74.0,228.0,,,,,,,0.0
00-0026281,Gary Barnidge,TE,Louisville,1985-09-22,2008,2016,7,72,0,0,2258,14,0,0,0,0,0,32,0.0,0,141,1,0,False,78.0,250.0,4.61,22.0,31.0,117.0,6.92,4.23,0.0
00-0031256,Anthony Barr,OLB,UCLA,1992-03-18,2014,2023,0,0,0,0,0,0,0,0,0,0,0,371,18.5,5,9,4,0,False,77.0,255.0,4.66,15.0,34.5,119.0,6.82,4.19,0.0
00-0025749,Richard Bartel,QB,Tarleton State; SMU,1983-02-03,2007,2011,2,3,236,9,0,1,0,0,0,0,0,0,0.0,0,999,0,0,False,76.0,230.0,,,,,,,0.0
00-0000849,Mike Bartrum,TE,Marshall,1970-06-23,1993,2006,5,10,0,0,64,5,0,0,0,0,0,0,0.0,0,999,0,0,False,76.0,245.0,,,,,,,0.0
00-0027022,Connor Barwin,ILB,Cincinnati,1986-10-15,2009,2018,0,0,0,0,0,0,0,0,0,0,0,269,56.5,1,46,1,0,False,76.0,255.0,4.47,21.0,40.5,128.0,6.87,4.18,0.0
00-0023859,Brett Basanez,QB,Northwestern,1983-05-11,2006,2009,1,1,56,2,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,73.0,208.0,4.76,,34.0,114.0,6.75,4.22,0.0
00-0024013,Hank Baskett,WR,New Mexico,1982-09-04,2006,2010,5,39,0,0,1096,6,4,0,0,51,0,0,0.0,0,999,0,0,False,76.0,220.0,4.5,,35.0,119.0,6.79,4.17,5.0
00-0000856,Michael Basnight,RB,North Carolina A&T,1977-09-03,1999,2000,1,12,0,305,172,0,0,0,0,0,0,0,0.0,0,999,0,0,False,73.0,235.0,,,,,,,0.0
00-0028170,Baron Batch,RB,Texas Tech,1987-12-21,2011,2012,1,8,0,49,31,1,0,0,0,0,0,4,0.0,0,232,0,0,False,69.0,210.0,,,,,,,0.0
00-0000865,Charlie Batch,QB,Eastern Michigan,1974-12-05,1998,2012,11,64,8823,405,0,55,0,0,0,0,0,0,0.0,0,60,0,0,False,74.0,216.0,,,,,,,0.0
00-0036550,Rashod Bateman,WR,Minnesota,1999-11-29,2021,2025,3,33,0,18,1167,4,2,0,0,41,0,0,0.0,0,27,0,0,False,73.0,193.0,4.39,,36.0,123.0,,,5.0
00-0000869,D'Wayne Bates,WR,Northwestern,1975-12-04,1999,2003,5,35,0,-2,1061,6,0,0,0,0,0,0,0.0,0,999,0,0,False,74.0,215.0,,,,,,,0.0
00-0029794,Daren Bates,LB,Auburn,1990-11-27,2013,2021,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,71.0,225.0,,,,,,,0.0
00-0034675,Jessie Bates,FS,Wake Forest,1997-02-26,2018,2025,0,0,0,0,0,0,0,0,0,0,0,478,1.0,24,54,1,0,False,73.0,210.0,4.5,,35.5,117.0,6.78,4.26,0.0
00-0036628,John Bates,TE,Boise State,1997-11-06,2021,2025,3,34,0,0,508,2,0,0,0,0,0,5,0.0,0,124,0,0,False,78.0,256.0,,,,,,,0.0
00-0000871,Mario Bates,RB,Arizona State,1973-01-16,1994,2000,2,22,0,329,143,11,0,0,0,0,0,0,0.0,0,999,0,0,False,74.0,239.0,,,,,,,0.0
00-0000872,Michael Bates,WR,Arizona,1969-12-19,1993,2003,2,12,0,25,33,0,0,0,0,0,0,0,0.0,0,999,0,0,False,70.0,215.0,,,,,,,0.0
00-0034652,Cameron Batson,WR,Texas Tech,1995-12-20,2018,2022,3,18,0,36,197,2,1,0,0,6,0,0,0.0,0,999,0,0,False,68.0,175.0,,,,,,,5.0
00-0000883,Marco Battaglia,TE,Rutgers,1973-01-25,1996,2003,4,33,0,0,385,0,0,0,0,0,0,0,0.0,0,999,0,0,False,75.0,249.0,,,,,,,0.0
00-0019164,Pat Batteaux,WR,TCU,1978-04-18,2001,2001,1,3,0,0,25,0,0,0,0,0,0,0,0.0,0,999,0,0,False,72.0,195.0,,,,,,,0.0
00-0022064,Arnaz Battle,WR,Notre Dame,1980-02-22,2003,2011,9,63,27,80,2147,12,0,0,0,0,0,0,0.0,0,999,0,0,False,73.0,208.0,4.58,,35.0,117.0,6.74,4.06,0.0
00-0025701,Jackie Battle,RB,Houston,1983-10-01,2007,2014,8,58,0,1177,248,10,0,0,0,0,0,0,0.0,0,999,0,0,False,74.0,240.0,,,,,,,0.0
00-0034169,Marcus Baugh,TE,Ohio State,1994-12-09,2019,2020,1,1,0,0,2,0,0,0,0,0,0,0,0.0,0,999,0,0,False,76.0,245.0,4.81,,33.0,117.0,7.28,4.51,0.0
00-0036418,Zack Baun,LB,Wisconsin,1996-12-30,2020,2025,0,0,0,0,0,0,0,0,0,0,0,153,5.5,2,74,1,1,False,75.0,225.0,4.65,24.0,32.5,115.0,7.0,4.31,0.0
00-0034433,Nick Bawden,RB,San Diego State,1996-06-22,2018,2023,3,11,0,4,58,1,0,0,0,0,0,1,0.0,0,237,0,0,False,74.0,245.0,,,,,,,0.0
00-0000911,Fred Baxter,TE,Auburn,1971-06-14,1993,2004,4,32,0,0,287,6,1,0,0,3,0,0,0.0,0,999,0,0,False,75.0,268.0,,,,,,,5.0
00-0021253,Jarrod Baxter,RB,New Mexico,1979-03-09,2002,2005,3,15,0,15,40,1,0,0,0,0,0,0,0.0,0,999,0,0,False,73.0,243.0,4.7,23.0,32.5,116.0,7.1,4.27,0.0
00-0027658,Zane Beadles,G,Utah,1986-11-19,2010,2018,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,76.0,305.0,5.28,27.0,,,,,0.0
00-0029000,Cole Beasley,WR,SMU,1989-04-26,2012,2023,11,150,20,7,5744,35,13,0,0,525,1,0,0.0,0,999,0,0,False,68.0,174.0,,,,,,,15.2
00-0000942,Fred Beasley,FB,Auburn,1974-09-18,1998,2005,7,81,0,607,1006,13,2,0,3,23,0,0,0.0,0,999,0,0,False,72.0,246.0,,,,,,,5.0
00-0032240,Vic Beasley,DE,Clemson,1992-07-08,2015,2020,0,0,0,0,0,0,0,0,0,0,0,122,37.5,1,8,1,1,False,75.0,246.0,4.53,35.0,41.0,130.0,6.91,4.15,0.0
00-0033936,C.J. Beathard,QB,Iowa,1993-11-16,2017,2024,6,29,3886,266,0,23,0,0,0,0,0,0,0.0,0,104,0,0,False,74.0,215.0,,,31.0,113.0,,,0.0
00-0027036,William Beatty,OT,Connecticut,1985-03-02,2009,2017,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,78.0,319.0,5.06,27.0,33.5,107.0,7.62,4.77,0.0
00-0000969,Brett Bech,WR,LSU,1971-08-20,1996,1999,1,6,0,0,65,1,0,0,0,0,0,0,0.0,0,999,0,0,False,73.0,201.0,,,,,,,0.0
00-0019457,Anthony Becht,TE,West Virginia,1977-08-08,2000,2011,11,106,0,0,1537,21,7,0,0,84,1,0,0.0,0,999,0,0,False,78.0,270.0,4.78,,33.5,123.0,6.94,4.08,5.3
00-0034959,Andrew Beck,RB,Texas,1996-05-15,2019,2025,3,29,6,6,214,4,1,0,0,0,0,0,0.0,0,999,0,0,False,75.0,255.0,,,,,,,5.0
00-0025427,John Beck,QB,BYU,1981-08-21,2007,2012,2,9,1417,55,0,6,0,0,0,0,0,0,0.0,0,999,0,0,False,74.0,217.0,4.75,,29.5,111.0,6.81,4.17,0.0
00-0031235,Odell Beckham Jr.,WR,LSU,1992-11-05,2014,2024,9,110,144,170,7988,63,7,40,0,350,2,3,0.0,0,12,3,0,False,71.0,200.0,4.38,7.0,38.5,122.0,6.69,3.94,5.6
00-0027070,Travis Beckum,TE,Wisconsin,1987-01-24,2009,2012,4,28,0,0,264,3,3,0,0,45,0,5,0.0,0,100,0,0,False,75.0,234.0,4.61,28.0,,,,,5.0
00-0034309,Chad Beebe,WR,Northern Illinois,1994-06-01,2018,2021,3,14,0,0,310,2,0,0,0,0,0,0,0.0,0,999,0,0,False,70.0,183.0,,,,,,,0.0
00-0020478,Monty Beisel,LB,Kansas State,1978-08-20,2001,2009,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,75.0,244.0,4.83,25.0,34.5,110.0,7.32,4.28,0.0
00-0032062,Blake Bell,TE,Oklahoma,1991-08-07,2015,2023,9,66,0,12,667,2,4,0,0,31,1,7,0.0,0,117,0,0,False,78.0,252.0,4.8,14.0,33.0,116.0,6.85,4.32,5.5
00-0037257,David Bell,WR,Purdue,2000-12-14,2022,2025,2,23,0,0,381,3,1,0,0,54,0,1,0.0,0,99,0,0,False,73.0,212.0,4.65,,33.0,118.0,7.14,4.57,5.0
00-0022875,Jacob Bell,G,Miami (Ohio),1981-03-02,2004,2011,1,1,0,-15,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,77.0,304.0,5.22,26.0,,,,,0.0
00-0027218,Joique Bell,RB,Wayne State,1986-08-04,2010,2016,5,62,0,2241,1638,23,1,0,43,42,0,0,0.0,0,999,0,0,False,71.0,231.0,4.68,,36.5,120.0,6.84,4.17,5.0
00-0026579,Kahlil Bell,RB,UCLA,1986-12-10,2009,2013,3,19,0,633,150,1,0,0,0,0,0,0,0.0,0,999,0,0,False,71.0,219.0,4.74,15.0,34.5,114.0,6.87,4.2,0.0
00-0030496,Le'Veon Bell,RB,Michigan State,1992-02-18,2013,2021,8,96,0,6554,3297,51,5,0,430,91,4,0,0.0,0,48,3,2,False,73.0,244.0,4.6,24.0,31.5,118.0,6.75,4.24,6.6
00-0024011,Mike Bell,RB,Arizona,1983-04-23,2006,2010,5,45,0,1475,258,14,2,0,15,0,0,0,0.0,0,999,0,0,False,72.0,225.0,4.6,19.0,31.5,112.0,7.16,4.21,5.0
00-0038647,Ronnie Bell,WR,Michigan,2000-01-28,2023,2025,1,8,0,0,68,3,0,0,0,0,0,2,0.0,0,253,0,0,False,72.0,195.0,4.54,14.0,38.5,120.0,6.98,4.15,0.0
00-0022893,Tatum Bell,RB,Oklahoma State,1981-03-02,2004,2008,5,47,0,2773,419,16,3,0,99,60,1,0,0.0,0,999,0,0,False,71.0,213.0,4.37,25.0,38.5,117.0,,,5.7
00-0029319,Josh Bellamy,WR,Louisville; Butte College,1989-05-18,2012,2019,6,47,0,43,1019,5,1,0,0,34,0,0,0.0,0,999,0,0,False,72.0,208.0,,,,,,,5.0
00-0035912,Levante Bellamy,RB,Western Michigan,1996-11-28,2020,2021,1,2,0,11,5,0,0,0,0,0,0,0,0.0,0,999,0,0,False,70.0,190.0,4.5,16.0,39.5,125.0,,,0.0
00-0021788,Ronald Bellamy,WR,Michigan,1981-12-28,2004,2007,1,1,0,0,8,0,0,0,0,0,0,0,0.0,0,999,0,0,False,72.0,203.0,4.57,,30.5,119.0,7.38,4.1,0.0
00-0038115,Daniel Bellinger,TE,San Diego State,2000-09-22,2022,2025,2,24,0,2,523,3,2,0,0,21,1,2,0.0,0,112,0,0,False,78.0,255.0,4.63,22.0,34.5,125.0,7.05,4.47,6.0
00-0033642,B.J. Bello,LB,Illinois State,1994-10-31,2017,2021,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,75.0,229.0,,,,,,,0.0
00-0028292,Nick Bellore,LB,Central Michigan,1989-05-12,2011,2025,7,11,0,8,75,2,0,0,0,0,0,0,0.0,0,999,0,0,False,73.0,250.0,4.84,23.0,32.5,109.0,6.98,4.0,0.0
00-0036383,Eno Benjamin,RB,Arizona State,1999-04-13,2020,2023,2,19,0,431,235,3,1,0,8,26,0,1,0.0,0,222,0,0,False,69.0,207.0,4.57,12.0,39.0,122.0,6.97,4.25,5.0
00-0031359,Kelvin Benjamin,WR,Florida State,1991-02-05,2014,2018,4,61,0,0,3000,20,3,0,0,117,2,0,0.0,0,28,0,0,False,77.0,245.0,4.61,13.0,32.5,119.0,7.33,4.39,6.3
00-0029269,Travis Benjamin,WR,Miami,1989-12-29,2012,2021,9,99,0,268,3143,19,4,0,0,28,0,2,0.0,0,100,0,0,False,70.0,175.0,4.31,14.0,38.0,119.0,,,5.0
00-0034131,Kurt Benkert,QB,Virginia; East Carolina,1995-07-17,2018,2022,1,1,0,-1,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,75.0,218.0,4.95,16.0,31.0,112.0,7.15,4.33,0.0
00-0027654,Arrelious Benn,WR,Illinois,1988-09-08,2010,2017,5,40,0,44,990,6,0,0,0,0,0,24,0.0,0,39,0,0,False,74.0,228.0,4.57,20.0,37.0,118.0,,,0.0
00-0019976,Drew Bennett,WR,UCLA,1978-08-26,2001,2008,8,90,40,15,4412,29,4,0,0,208,1,0,0.0,0,999,0,0,False,77.0,196.0,,,,,,,5.5
00-0001098,Brandon Bennett,RB,South Carolina,1973-02-03,1996,2004,5,57,0,899,603,5,0,0,0,0,0,0,0.0,0,999,0,0,False,71.0,220.0,,,,,,,0.0
00-0001101,Darren Bennett,P,,1965-01-09,1995,2005,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,77.0,235.0,,,,,,,0.0
00-0001102,Donnell Bennett,FB,Miami,1972-09-14,1994,2001,3,33,0,688,170,9,0,0,0,0,0,0,0.0,0,999,0,0,False,72.0,246.0,,,,,,,0.0
00-0026210,Earl Bennett,WR,Vanderbilt,1987-03-23,2008,2013,5,67,0,9,2277,12,2,0,7,58,1,2,0.0,0,70,0,0,False,72.0,206.0,4.48,15.0,26.0,110.0,7.15,4.22,6.0
00-0001103,Edgar Bennett,RB,Florida State,1969-02-15,1992,1999,1,12,0,28,116,0,0,0,0,0,0,0,0.0,0,999,0,0,False,72.0,218.0,,,,,,,0.0
00-0026201,Martellus Bennett,TE,Texas A&M,1987-03-10,2008,2017,10,134,0,10,4573,30,4,0,0,125,0,2,0.0,0,61,1,0,False,78.0,275.0,4.68,18.0,34.0,118.0,7.64,4.53,5.0
00-0020514,Michael Bennett,RB,Wisconsin,1978-08-13,2001,2010,10,92,0,3701,1292,19,5,0,93,36,0,0,0.0,0,999,0,0,False,69.0,205.0,4.38,13.0,39.5,130.0,,,5.0
00-0001112,Sean Bennett,RB,Northwestern; University of Evansville; Illinois,1977-03-17,1999,2002,2,13,0,126,64,1,0,0,0,0,0,0,0.0,0,999,0,0,False,73.0,230.0,,,,,,,0.0
00-0023439,Cedric Benson,RB,Texas,1982-12-28,2005,2012,8,96,0,6021,833,33,5,0,287,34,3,1,0.0,0,4,0,0,False,71.0,227.0,4.62,,,,,,6.2
00-0034930,Trinity Benson,WR,East Central,1997-01-16,2019,2023,1,7,0,0,103,0,0,0,0,0,0,0,0.0,0,999,0,0,False,72.0,192.0,,,,,,,0.0
00-0023217,Adam Bergen,TE,Lehigh University,1983-09-03,2005,2006,2,19,0,0,381,2,0,0,0,0,0,0,0.0,0,999,0,0,False,76.0,267.0,4.78,25.0,38.0,121.0,7.11,4.1,0.0
00-0001157,Mitch Berger,P,Colorado; Tyler JC,1972-06-24,1994,2009,5,5,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,76.0,228.0,,,,,,,0.0
