player_id,full_name,primary_pos,college,birth_date,first_year,last_year,career_seasons,total_career_games,career_passing_yards,career_rushing_yards,career_receiving_yards,career_passing_tds,career_rushing_tds,career_receiving_tds,career_tds,playoff_games,playoff_passing_yards,playoff_rushing_yards,playoff_receiving_yards,playoff_passing_tds,playoff_rushing_tds,playoff_receiving_tds,playoff_tds,def_solo_tackles,def_sacks,def_ints,draft_pick,pro_bowls,all_pros,hof_flag,height_in,weight_lb,forty_time,bench_press,vertical_jump,broad_jump,three_cone,twenty_shuttle
00-0000149,Harold Alexander,P,Appalachian State,1970-10-20,1993,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,67,0,0,False,74.0,224.0,,,,,,
00-0034728,Jaire Alexander,CB,Louisville,1997-02-09,2018,2025,5,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,1.5,12,18,2,0,False,70.0,196.0,4.38,14.0,35.0,127.0,6.71,3.98
ALE393426,John Alexander,DE,Rutgers,1955-11-12,1977,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,291,0,0,False,74.0,250.0,,,,,,
00-0032389,Mackensie Alexander,CB,Clemson,1993-11-12,2016,2022,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,4.5,3,54,0,0,False,70.0,192.0,4.43,11.0,,,,
00-0031393,Maurice Alexander,LB,Utah State; Arizona Western,1991-02-16,2014,2019,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,3.0,2,110,0,0,False,74.0,220.0,4.5,,38.0,123.0,7.05,4.51
00-0037708,Maurice Alexander,WR,Florida International,1997-01-10,2022,2025,1,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,70.0,171.0,,,,,,
ALE516693,Mike Alexander,WR,Penn State; Nassau CC,1965-03-19,1989,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,199,0,0,False,75.0,205.0,,,,,,
ALE568282,Robert Alexander,RB,West Virginia,1958-04-21,1982,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,269,0,0,False,72.0,185.0,,,,,,
ALE611996,Rogers Alexander,LB,Penn State,1964-08-11,1986,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,105,0,0,False,75.0,222.0,,,,,,
00-0025563,Rufus Alexander,LB,Oklahoma,1983-04-12,2007,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,176,0,0,False,73.0,232.0,4.79,25.0,35.0,117.0,7.06,4.3
00-0032109,Kwon Alexander,MLB,LSU,1994-08-03,2015,2024,6,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,13.5,9,124,1,0,False,73.0,227.0,4.55,24.0,36.0,121.0,7.14,4.2
00-0019647,Shaun Alexander,RB,Alabama,1977-08-30,2000,2008,9,123,0,9445,1520,0,100,12,112,9,0,564,52,0,8,0,8,0,0.0,0,19,0,0,False,71.0,228.0,4.58,,,,,
00-0000166,Stephen Alexander,TE,Oklahoma,1975-11-07,1998,2007,8,87,0,0,2120,0,0,10,10,2,0,0,16,0,0,0,0,0,0.0,0,48,0,0,False,76.0,250.0,,,,,,
00-0032899,Vadal Alexander,OT,LSU,1994-03-23,2016,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,234,0,0,False,77.0,325.0,5.57,25.0,24.0,95.0,8.04,4.9
ALE786852,Alton Alexis,WR,Tulane,1957-11-16,1980,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,281,0,0,False,72.0,184.0,,,,,,
00-0022228,Rich Alexis,RB,Washington,1981-03-06,2005,2007,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,72.0,234.0,4.64,,32.0,114.0,7.41,4.43
00-0000172,Brian Alford,WR,Purdue,1975-06-07,1998,1999,1,2,0,0,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0,70,0,0,False,73.0,190.0,,,,,,
00-0019677,Darnell Alford,OT,Boston College,1977-06-11,2000,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,188,0,0,False,76.0,325.0,5.56,23.0,25.0,94.0,8.48,4.98
00-0025468,Jay Alford,NT,Penn State,1983-05-28,2007,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,81,0,0,False,75.0,304.0,5.17,,25.5,103.0,7.81,4.83
00-0031962,Mario Alford,WR,West Virginia; Georgia Military,1992-02-25,2015,2017,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,238,0,0,False,68.0,177.0,4.43,13.0,34.0,121.0,6.64,4.07
00-0030528,Robert Alford,CB,Southeastern Louisiana,1988-11-01,2013,2021,5,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0.0,11,60,0,0,False,70.0,186.0,4.39,17.0,40.0,132.0,6.89,4.23
00-0024763,Charles Ali,RB,University of Arkansas at Pine Bluff,1984-08-23,2007,2009,1,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,74.0,255.0,,,,,,
00-0038149,Josh Ali,WR,Kentucky,1999-03-03,2022,2023,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,72.0,200.0,,,,,,
00-0039796,Rasheen Ali,RB,Marshall,2001-02-16,2024,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,165,0,0,False,71.0,210.0,,,,,,
00-0033217,Mo Alie-Cox,TE,Virginia Commonwealth Univ.,1993-09-19,2017,2025,6,75,0,0,1286,0,0,14,14,2,0,0,32,0,0,0,0,0,0.0,0,999,0,0,False,77.0,267.0,,,,,,
00-0039814,Erick All,TE,Iowa; Michigan,2000-09-13,2024,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,115,0,0,False,77.0,255.0,,,,,,
00-0035149,Nick Allegretti,G,Illinois,1996-04-21,2019,2025,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0.0,0,216,0,0,False,76.0,310.0,,,,,,
00-0025475,Andy Alleman,G,Akron,1983-11-20,2007,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,88,0,0,False,76.0,310.0,5.07,27.0,30.0,106.0,7.8,4.65
00-0028163,Anthony Allen,RB,Georgia Tech; Louisville,1988-08-06,2011,2012,2,7,0,69,12,0,1,0,1,0,0,0,0,0,0,0,0,11,0.0,0,225,0,0,False,73.0,223.0,4.56,24.0,41.5,120.0,6.79,4.06
ALL057945,Anthony Allen,WR,Washington,1959-06-29,1985,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,156,0,0,False,71.0,180.0,,,,,,
00-0029553,Antonio Allen,DB,South Carolina,1988-09-23,2012,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,242,0,0,False,73.0,210.0,4.58,17.0,34.0,118.0,7.02,4.25
00-0028565,Armando Allen,RB,Notre Dame,1989-04-30,2011,2012,2,11,0,172,16,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,70.0,190.0,4.59,23.0,,,,
00-0027058,Asher Allen,CB,Georgia,1988-01-22,2009,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,86,0,0,False,69.0,194.0,4.48,22.0,35.0,115.0,6.93,4.3
00-0031089,Beau Allen,DT,Wisconsin,1991-11-14,2014,2020,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2.5,0,224,0,0,False,75.0,327.0,,,,,,
00-0039794,Braelon Allen,RB,Wisconsin,2004-01-20,2024,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,134,0,0,False,73.0,235.0,,,,,,
00-0032434,Brandon Allen,QB,Arkansas,1992-09-05,2016,2025,4,14,1611,64,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0,201,0,0,False,74.0,209.0,4.84,,28.0,110.0,7.06,4.33
00-0020295,Brian Allen,OLB,Florida State,1978-04-01,2001,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,83,0,0,False,72.0,232.0,4.65,25.0,,,,
00-0021311,Brian Allen,RB,Stanford,1980-04-20,2002,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,204,0,0,False,69.0,205.0,4.46,19.0,33.0,112.0,6.9,4.08
00-0033467,Brian Allen,CB,Utah,1993-10-21,2017,2021,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0,173,0,0,False,75.0,200.0,4.48,15.0,34.5,117.0,6.64,4.34
00-0034804,Brian Allen,C,Michigan State,1995-10-11,2018,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,111,0,0,False,74.0,303.0,5.34,27.0,26.5,99.0,7.81,4.71
00-0028066,Cortez Allen,DB,The Citadel,1988-10-29,2011,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,128,0,0,False,73.0,197.0,4.5,18.0,35.5,129.0,6.76,4.01
00-0035670,Dakota Allen,LB,Texas Tech,1995-11-02,2019,2022,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.0,0,251,0,0,False,73.0,232.0,4.77,23.0,31.5,116.0,6.88,4.04
00-0020058,David Allen,RB,Kansas State,1978-02-05,2003,2005,2,6,0,8,68,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,69.0,195.0,4.62,15.0,31.0,111.0,,
00-0039074,Davis Allen,TE,Clemson,2001-02-03,2023,2025,1,4,0,0,95,0,0,1,1,1,0,0,28,0,0,0,0,1,0.0,0,175,0,0,False,78.0,251.0,,,38.5,125.0,,
ALL135205,Doug Allen,OLB,Penn State,1951-11-13,1974,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,27,0,0,False,74.0,228.0,,,,,,
00-0029689,Dwayne Allen,TE,Clemson,1990-02-24,2012,2018,7,69,0,6,1564,0,0,20,20,4,0,0,141,0,0,1,1,3,0.0,0,64,0,0,False,75.0,265.0,4.85,27.0,32.0,110.0,7.12,4.37
00-0000204,Eric Allen,CB,Arizona State,1965-11-22,1988,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,30,0,0,False,70.0,190.0,,,,,,
ALL309040,Gary Allen,RB,Hawaii,1960-04-23,1982,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,148,0,0,False,70.0,183.0,,,,,,
ALL386300,Greg Allen,RB,Florida State,1963-06-04,1985,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,35,0,0,False,71.0,200.0,,,,,,
00-0026022,Jake Allen,WR,Mississippi College,1985-01-18,2008,2009,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,76.0,196.0,,,,,,
00-0000210,James Allen,RB,Oklahoma,1975-03-28,1997,2002,4,56,5,2213,887,1,3,2,6,1,0,7,9,0,0,0,0,0,0.0,0,999,0,0,False,70.0,215.0,,,,,,
00-0021207,James Allen,LB,Oregon State,1979-11-11,2002,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,82,0,0,False,74.0,245.0,4.62,24.0,38.0,126.0,7.59,4.21
ALL444245,Jimmy Allen,FS,UCLA; Pierce College,1952-03-06,1974,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,100,0,0,False,74.0,194.0,,,,,,
00-0022740,Jared Allen,DE,Idaho State,1982-04-03,2004,2015,2,3,0,0,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0.0,0,126,0,0,False,78.0,255.0,4.72,13.0,33.0,120.0,7.11,4.34
00-0024231,Jason Allen,DB,Tennessee,1983-07-05,2006,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,16,0,0,False,73.0,200.0,4.39,17.0,39.5,131.0,6.75,3.81
00-0031577,Javorius Allen,RB,USC,1991-08-27,2015,2019,5,49,0,1285,823,0,9,6,15,0,0,0,0,0,0,0,0,11,0.0,0,125,0,0,False,72.0,218.0,4.53,11.0,35.5,121.0,6.96,4.28
00-0029524,Jeff Allen,G,Illinois,1990-01-08,2012,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,44,0,0,False,76.0,305.0,5.17,26.0,27.5,102.0,8.01,4.9
00-0033523,Jonathan Allen,DE,Alabama,1995-01-16,2017,2025,7,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,42.0,1,17,2,0,False,75.0,300.0,5.0,21.0,30.0,108.0,7.49,4.5
ALL521505,Carl Allen,CB,Southern Mississippi,1955-12-21,1977,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,299,0,0,False,72.0,185.0,,,,,,
00-0034857,Josh Allen,QB,Wyoming; Reedley,1996-05-21,2018,2025,6,94,22673,3611,12,167,53,1,221,10,2723,563,16,21,5,1,27,4,0.0,0,7,4,0,False,77.0,237.0,4.75,,33.5,119.0,6.9,4.4
00-0030279,Keenan Allen,WR,California,1992-04-27,2013,2025,11,138,49,113,10530,1,0,59,60,5,0,0,336,0,0,3,3,4,0.0,1,76,6,0,False,74.0,211.0,4.58,,,,,
ALL540820,Kevin Allen,OT,Indiana,1963-06-21,1985,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,9,0,0,False,77.0,285.0,,,,,,
00-0034577,Kyle Allen,QB,Houston; Texas A&M,1996-03-08,2018,2025,6,29,4734,162,0,26,4,0,30,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,75.0,210.0,,,,,,
00-0000217,Larry Allen,G,University of Sonoma State; Butte College,1971-11-27,1994,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,46,0,0,False,75.0,325.0,,,,,,
00-0040238,LeQuint Allen Jr.,RB,Syracuse,2004-08-05,2025,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,236,0,0,False,72.0,201.0,,,,,,
ALL560135,Patrick Allen,DB,Utah State,1961-08-26,1984,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,100,0,0,False,70.0,173.0,,,,,,
00-0000220,Marcus Allen,RB,USC,1960-03-26,1982,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,10,0,0,False,74.0,210.0,,,,,,
00-0034335,Marcus Allen,LB,Penn State,1996-08-07,2018,2022,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0.0,0,148,0,0,False,74.0,215.0,,15.0,37.0,127.0,,4.32
00-0000226,Marvin Allen,RB,Tulane,1965-11-23,1988,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,294,0,0,False,70.0,215.0,,,,,,
00-0020214,Matt Allen,P,Troy,1977-10-23,2002,2002,1,3,0,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,75.0,230.0,,,,,,
00-0027652,Nate Allen,S,University of South Florida,1987-11-30,2010,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,37,0,0,False,73.0,214.0,4.5,16.0,,,,
00-0031181,Ricardo Allen,FS,Purdue,1991-12-18,2014,2021,5,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,1.0,11,147,0,0,False,69.0,186.0,4.61,13.0,35.5,117.0,,4.15
00-0000231,Taje Allen,DB,Texas,1973-11-06,1997,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,158,0,0,False,71.0,184.0,,,,,,
00-0000232,Terry Allen,RB,Clemson,1968-02-21,1991,2001,3,31,0,1724,200,0,13,1,14,4,0,142,17,0,1,0,1,0,0.0,0,241,0,0,False,71.0,208.0,,,,,,
00-0022900,Will Allen,S,Ohio State,1982-06-17,2004,2015,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,111,0,0,False,73.0,202.0,4.58,,,,,
00-0020467,Will Allen,DB,Syracuse,1978-08-05,2001,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,22,0,0,False,70.0,195.0,4.44,14.0,39.5,121.0,6.78,3.9
00-0035248,Zach Allen,DE,Boston College,1997-08-20,2019,2025,5,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,25.0,1,65,0,0,False,76.0,281.0,5.0,24.0,32.0,112.0,7.34,4.36
ALL656710,Kurt Allerman,ILB,Penn State,1955-08-30,1977,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,78,0,0,False,75.0,222.0,,,,,,
ALL676025,Ty Allert,LB,Texas,1963-07-23,1986,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,95,0,0,False,74.0,233.0,,,,,,
00-0037263,Tyler Allgeier,RB,BYU,2000-04-15,2022,2025,2,33,0,1718,332,0,7,2,9,0,0,0,0,0,0,0,0,4,0.0,0,151,0,0,False,71.0,225.0,4.6,,33.0,120.0,,
00-0025533,Aundrae Allison,WR,East Carolina; Georgia Military; Coffeyville CC,1984-06-25,2007,2009,2,13,0,4,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,146,0,0,False,72.0,198.0,4.39,,37.0,127.0,,
00-0032626,Geronimo Allison,WR,Illinois; Iowa Western CC,1994-01-18,2016,2021,5,39,0,7,1045,0,0,6,6,5,0,0,84,0,0,0,0,0,0.0,0,999,0,0,False,75.0,202.0,4.67,,33.0,127.0,7.4,4.28
00-0000242,John Allred,TE,USC,1974-09-09,1997,2002,3,17,0,0,203,0,0,2,2,0,0,0,0,0,0,0,0,0,0.0,0,38,0,0,False,76.0,246.0,,,,,,
00-0000243,Jeff Alm,DT,Notre Dame,1968-03-31,1990,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,41,0,0,False,78.0,273.0,,,,,,
00-0030401,Kiko Alonso,OLB,Oregon,1990-08-14,2013,2020,4,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,3.0,10,46,0,0,False,75.0,239.0,4.74,,,,,
00-0024292,Jon Alston,LB,Stanford,1983-06-04,2006,2010,1,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,77,0,0,False,72.0,235.0,4.5,30.0,40.0,132.0,6.9,4.13
ALS622935,O'Brien Alston,OLB,Maryland,1965-12-21,1988,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,270,0,0,False,78.0,246.0,,,,,,
00-0021890,Richard Alston,WR,East Carolina,1980-11-20,2004,2004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,71.0,215.0,,,,,,
00-0000251,Mike Alstott,FB,Purdue,1973-12-21,1996,2007,8,108,0,3207,1396,0,40,6,46,8,0,252,149,0,5,0,5,0,0.0,0,35,0,0,False,73.0,248.0,,,,,,
00-0039897,Joe Alt,OT,Notre Dame,2003-02-28,2024,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5,0,0,False,80.0,322.0,,,,,,
00-0000252,John Alt,OT,Iowa,1962-05-30,1984,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,21,0,0,False,80.0,307.0,,,,,,
00-0027862,Tyson Alualu,DE,California,1987-05-12,2010,2023,1,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,262,25.0,0,10,0,0,False,75.0,304.0,4.87,21.0,35.5,116.0,7.15,4.43
ALV415290,Steve Alvers,TE,Miami; Taft College,1957-04-04,1981,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,172,0,0,False,76.0,240.0,,,,,,
ALV622935,Steve Alvord,DT,Washington,1964-10-02,1987,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,201,0,0,False,76.0,272.0,,,,,,
ALW276861,Tom Alward,G,Nebraska,1952-10-13,1976,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,153,0,0,False,76.0,255.0,,,,,,
00-0035142,Ugo Amadi,CB,Oregon,1997-05-16,2019,2025,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2.0,1,132,0,0,False,69.0,201.0,4.51,18.0,32.5,115.0,7.21,4.19
00-0022771,Eugene Amano,C,Southeast Missouri State,1982-03-01,2004,2012,1,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,239,0,0,False,75.0,300.0,,,,,,
00-0031042,Jace Amaro,TE,Texas Tech,1992-06-26,2014,2016,2,14,0,0,404,0,0,2,2,0,0,0,0,0,0,0,0,0,0.0,0,49,0,0,False,77.0,265.0,4.74,28.0,33.0,118.0,7.42,4.3
00-0000261,Ashley Ambrose,CB,Mississippi Valley State University,1970-09-17,1992,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,29,0,0,False,71.0,195.0,,,,,,
AMB553720,Dick Ambrose,ILB,Virginia,1953-01-17,1975,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,290,0,0,False,72.0,235.0,,,,,,
00-0039822,Kiran Amegadjie,OT,Yale,2002-02-01,2024,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,75,0,0,False,77.0,326.0,,,,,,
00-0026035,Danny Amendola,WR,Texas Tech,1985-11-02,2008,2021,13,160,83,99,6212,2,0,24,26,13,20,16,709,0,0,6,6,0,0.0,0,999,0,0,False,71.0,185.0,4.58,13.0,27.5,103.0,6.81,4.25
00-0030420,David Amerson,DB,N.C. State,1991-12-08,2013,2018,4,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0.0,9,51,0,0,False,73.0,205.0,4.44,15.0,35.5,127.0,,
00-0000267,Vince Amey,DE,Arizona State,1975-02-09,1998,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,230,0,0,False,74.0,300.0,,,,,,
00-0033301,Kofi Amichia,G,University of South Florida,1994-07-29,2017,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,212,0,0,False,75.0,305.0,,,,,,
00-0031584,Adrian Amos,S,Penn State,1993-04-29,2015,2024,8,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,6.0,10,142,0,0,False,72.0,218.0,4.56,,35.5,122.0,7.09,4.03
00-0040731,Trey Amos,CB,Mississippi; Alabama; Louisiana,2002-03-03,2025,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,61,0,0,False,73.0,190.0,,,,,,
00-0027957,Prince Amukamara,CB,Nebraska,1989-06-06,2011,2020,8,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,0.0,10,19,0,0,False,72.0,206.0,4.38,15.0,38.0,128.0,6.97,4.08
00-0036379,Bradlee Anae,DE,Utah,1998-10-17,2020,2025,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,179,0,0,False,75.0,260.0,4.93,25.0,31.0,115.0,7.44,4.43
00-0036437,Tremayne Anchrum,G,Clemson,1998-06-24,2020,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,250,0,0,False,74.0,314.0,5.21,26.0,24.5,104.0,,
00-0000279,Kimble Anders,RB,Houston,1966-09-10,1991,2000,2,13,0,508,90,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,71.0,218.0,,,,,,
00-0000281,Jason Andersen,C,BYU,1975-09-03,1998,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,211,0,0,False,78.0,315.0,,,,,,
00-0000282,Morten Andersen,K,Michigan State,1960-08-19,1982,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,86,0,0,False,74.0,225.0,,,,,,
00-0037810,Troy Andersen,LB,Montana State,1999-04-23,2022,2025,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0.5,1,58,0,0,False,76.0,245.0,4.42,,36.0,128.0,,
00-0000284,Alfred Anderson,RB,Baylor,1961-08-04,1984,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,67,0,0,False,73.0,214.0,,,,,,
AND060774,Anthony Anderson,DB,Grambling State,1964-10-24,1987,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,256,0,0,False,74.0,205.0,,,,,,
00-0000287,Antonio Anderson,DE,Syracuse,1973-06-04,1997,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,101,0,0,False,78.0,311.0,,,,,,
AND101290,Brad Anderson,WR,Arizona; BYU,1961-01-12,1984,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,212,0,0,False,74.0,196.0,,,,,,
00-0021950,Bryan Anderson,G,Pittsburgh,1980-03-30,2003,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,261,0,0,False,76.0,330.0,,,,,,
00-0000334,Neal Anderson,RB,Florida,1964-08-14,1986,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,27,0,0,False,71.0,210.0,,,,,,
00-0022764,Charlie Anderson,LB,Mississippi,1981-12-08,2004,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,200,0,0,False,76.0,250.0,,,,,,
00-0026578,Colt Anderson,DB,Montana,1985-10-25,2009,2017,2,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,70.0,195.0,,,,,,
00-0029854,C.J. Anderson,RB,California; Laney College,1991-02-10,2013,2019,7,65,0,3497,900,0,22,5,27,8,0,512,99,0,4,0,4,0,0.0,0,999,0,0,False,68.0,225.0,4.6,17.0,32.0,119.0,7.15,4.12
00-0022704,Courtney Anderson,TE,San Jose State,1980-11-19,2004,2007,3,28,0,0,763,0,0,6,6,0,0,0,0,0,0,0,0,0,0.0,0,245,0,0,False,78.0,270.0,4.89,17.0,30.0,106.0,7.86,4.45
AND172193,Curtis Anderson,DE,"Central State University, Oh",1957-05-16,1979,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,128,0,0,False,78.0,250.0,,,,,,
00-0021048,Damien Anderson,RB,Northwestern,1979-07-17,2002,2005,4,17,0,142,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,71.0,202.0,4.56,27.0,33.5,112.0,6.93,4.02
00-0000298,Darren Anderson,DB,Toledo,1969-01-11,1992,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,93,0,0,False,70.0,189.0,,,,,,
